date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:44	10526/10526	---M--	200	added ('OK')	image/png	etag:%22291e-5c02516080ea1%22	https://shreethemes.in/doctris/html/images/logo-icon.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/logo-icon.png	(from https://shreethemes.in/doctris/html/index.html)
18:51:45	341578/341578	---M--	200	added ('OK')	image/png	etag:%225364a-5c0251607919f%22	https://shreethemes.in/doctris/html/images/about/about-2.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/about/about-2.png	(from https://shreethemes.in/doctris/html/index.html)
18:51:45	20902/20902	---M--	200	added ('OK')	image/jpeg	etag:%2251a6-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/doctors/03.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/doctors/03.jpg	(from https://shreethemes.in/doctris/html/index.html)
18:51:45	23844/23844	---M--	200	added ('OK')	image/jpeg	etag:%225d24-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/doctors/02.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/doctors/02.jpg	(from https://shreethemes.in/doctris/html/index.html)
18:51:45	26086/26086	---M--	200	added ('OK')	image/jpeg	etag:%2265e6-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/doctors/05.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/doctors/05.jpg	(from https://shreethemes.in/doctris/html/index.html)
18:51:45	19657/19657	---M--	200	added ('OK')	image/jpeg	etag:%224cc9-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/doctors/04.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/doctors/04.jpg	(from https://shreethemes.in/doctris/html/index.html)
18:51:46	19132/19132	---M--	200	added ('OK')	image/jpeg	etag:%224abc-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/doctors/06.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/doctors/06.jpg	(from https://shreethemes.in/doctris/html/index.html)
18:51:46	51315/51315	---M--	200	added ('OK')	image/jpeg	etag:%22c873-5c0251607d020%22	https://shreethemes.in/doctris/html/images/blog/01.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/blog/01.jpg	(from https://shreethemes.in/doctris/html/index.html)
18:51:46	66990/66990	---M--	200	added ('OK')	image/jpeg	etag:%22105ae-5c0251607d020%22	https://shreethemes.in/doctris/html/images/blog/02.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/blog/02.jpg	(from https://shreethemes.in/doctris/html/index.html)
18:51:46	92160/92160	---M--	200	added ('OK')	image/jpeg	etag:%2216800-5c0251607dfc1%22	https://shreethemes.in/doctris/html/images/blog/03.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/blog/03.jpg	(from https://shreethemes.in/doctris/html/index.html)
18:51:46	3246/3246	---M--	200	added ('OK')	image/svg+xml	etag:%22cae-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/client/shopify.svg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/client/shopify.svg	(from https://shreethemes.in/doctris/html/index.html)
18:51:47	3766/3766	---M--	200	added ('OK')	image/svg+xml	etag:%22eb6-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/client/spotify.svg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/client/spotify.svg	(from https://shreethemes.in/doctris/html/index.html)
18:51:47	732/732	---M-Z	200	added ('OK')	application/javascript	etag:%222dc-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/counter.init.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/counter.init.js	(from https://shreethemes.in/doctris/html/index.html)
18:51:48	134151/134151	---M--	200	added ('OK')	image/png	etag:%2220c07-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/doctors/dr-profile.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/doctors/dr-profile.png	(from https://shreethemes.in/doctris/html/doctor-profile.html)
18:51:48	21660/21660	---M--	200	added ('OK')	image/jpeg	etag:%22549c-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/doctors/07.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/doctors/07.jpg	(from https://shreethemes.in/doctris/html/doctor-profile.html)
18:51:48	20715/20715	---M--	200	added ('OK')	image/jpeg	etag:%2250eb-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/doctors/08.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/doctors/08.jpg	(from https://shreethemes.in/doctris/html/doctor-profile.html)
18:51:48	476925/476925	---M--	200	added ('OK')	image/png	etag:%22746fd-5c0251607c080%22	https://shreethemes.in/doctris/html/images/bg/bg-lines-one.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/bg-lines-one.png	(from https://shreethemes.in/doctris/html/login.html)
18:51:49	380486/380486	---M--	200	added ('OK')	image/png	etag:%225ce46-5c02516080ea1%22	https://shreethemes.in/doctris/html/images/hero.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/hero.png	(from https://shreethemes.in/doctris/html/index-two.html)
18:51:49	74958/74958	---M--	200	added ('OK')	image/jpeg	etag:%22124ce-5c0251607ef61%22	https://shreethemes.in/doctris/html/images/cta.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/cta.jpg	(from https://shreethemes.in/doctris/html/index-two.html)
18:51:49	151557/151557	---M--	200	added ('OK')	image/svg+xml	etag:%2225005-5c02516087c04%22	https://shreethemes.in/doctris/html/images/svg/vaccine-development-amico.svg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/svg/vaccine-development-amico.svg	(from https://shreethemes.in/doctris/html/index-two.html)
18:51:49	15823/15823	---M-Z	200	added ('OK')	text/css	etag:%223dcf-5c0251606e5bc-gzip%22	https://shreethemes.in/doctris/html/css/select2.min.css	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/css/select2.min.css	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:49	15954/15954	---M-Z	200	added ('OK')	text/css	etag:%223e52-5c0251606e5bc-gzip%22	https://shreethemes.in/doctris/html/css/flatpickr.min.css	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/css/flatpickr.min.css	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:50	1222/1222	---M-Z	200	added ('OK')	text/css	etag:%224c6-5c0251606e5bc-gzip%22	https://shreethemes.in/doctris/html/css/jquery.timepicker.min.css	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/css/jquery.timepicker.min.css	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:50	172797/172797	---M--	200	added ('OK')	image/jpeg	etag:%222a2fd-5c0251607b0e0%22	https://shreethemes.in/doctris/html/images/bg/05.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/05.jpg	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:50	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:%2215d84-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/jquery-3.5.1.min.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/jquery-3.5.1.min.js	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:50	3900/3900	---M-Z	200	added ('OK')	application/javascript	etag:%22f3c-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/easy_background.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/easy_background.js	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:51	72443/72443	---M-Z	200	added ('OK')	application/javascript	etag:%2211afb-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/select2.min.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/select2.min.js	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:51	113/113	---M-Z	200	added ('OK')	application/javascript	etag:%2271-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/select2.init.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/select2.init.js	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:51	48368/48368	---M-Z	200	added ('OK')	application/javascript	etag:%22bcf0-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/flatpickr.min.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/flatpickr.min.js	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:51	221/221	---M-Z	200	added ('OK')	application/javascript	etag:%22dd-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/flatpickr.init.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/flatpickr.init.js	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:51	12353/12353	---M-Z	200	added ('OK')	application/javascript	etag:%223041-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/jquery.timepicker.min.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/jquery.timepicker.min.js	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:52	222/222	---M-Z	200	added ('OK')	application/javascript	etag:%22de-5c0251608aae4-gzip%22	https://shreethemes.in/doctris/html/js/timepicker.init.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/timepicker.init.js	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:52	130928/130928	---M--	200	added ('OK')	image/jpeg	etag:%221ff70-5c0251607a13f%22	https://shreethemes.in/doctris/html/images/bg/03.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/03.jpg	(from https://shreethemes.in/doctris/html/index-three.html)
18:51:52	24939/24939	---M-Z	200	added ('OK')	text/css	etag:%22616b-5c0251606e5bc-gzip%22	https://shreethemes.in/doctris/html/css/fullcalendar.min.css	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/css/fullcalendar.min.css	(from https://shreethemes.in/doctris/html/doctor-schedule.html)
18:51:53	248592/248592	---MCZ	200	added ('OK')	application/javascript	etag:%223cb10-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/fullcalendar.min.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/fullcalendar.min.js	(from https://shreethemes.in/doctris/html/doctor-schedule.html)
18:51:53	2942/2942	---M-Z	200	added ('OK')	application/javascript	etag:%22b7e-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/fullcalendar.init.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/fullcalendar.init.js	(from https://shreethemes.in/doctris/html/doctor-schedule.html)
18:51:53	679332/679332	---MCZ	200	added ('OK')	application/javascript	etag:%22a5da4-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/ckeditor.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/ckeditor.js	(from https://shreethemes.in/doctris/html/doctor-messages.html)
18:51:53	3890/3890	---M-Z	200	added ('OK')	text/css	etag:%22f32-5c0251606e5bc-gzip%22	https://shreethemes.in/doctris/html/css/simplebar.css	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/css/simplebar.css	(from https://shreethemes.in/doctris/html/doctor-chat.html)
18:51:54	37093/37093	---M--	200	added ('OK')	image/png	etag:%2290e5-5c0251607b0e0%22	https://shreethemes.in/doctris/html/images/bg/bg-chat.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/bg-chat.png	(from https://shreethemes.in/doctris/html/doctor-chat.html)
18:51:54	58168/58168	---M-Z	200	added ('OK')	application/javascript	etag:%22e338-5c0251608aae4-gzip%22	https://shreethemes.in/doctris/html/js/simplebar.min.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/simplebar.min.js	(from https://shreethemes.in/doctris/html/doctor-chat.html)
18:51:54	21341/21341	---M--	200	added ('OK')	image/png	etag:%22535d-5c02516080ea1%22	https://shreethemes.in/doctris/html/images/payment/mastercard.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/payment/mastercard.png	(from https://shreethemes.in/doctris/html/patient-dashboard.html)
18:51:54	5512/5512	---M--	200	added ('OK')	image/png	etag:%221588-5c02516080ea1%22	https://shreethemes.in/doctris/html/images/payment/discover.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/payment/discover.png	(from https://shreethemes.in/doctris/html/patient-dashboard.html)
18:51:55	4182/4182	---M--	200	added ('OK')	image/png	etag:%221056-5c02516080ea1%22	https://shreethemes.in/doctris/html/images/payment/rupay.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/payment/rupay.png	(from https://shreethemes.in/doctris/html/patient-dashboard.html)
18:51:55	5951/5951	---M--	200	added ('OK')	image/png	etag:%22173f-5c02516080ea1%22	https://shreethemes.in/doctris/html/images/payment/american.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/payment/american.png	(from https://shreethemes.in/doctris/html/patient-dashboard.html)
18:51:55	3255/3255	---M-Z	200	added ('OK')	application/javascript	etag:%22cb7-5c02516089b44-gzip%22	https://shreethemes.in/doctris/html/js/radialchartinit.js	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/js/radialchartinit.js	(from https://shreethemes.in/doctris/html/patient-dashboard.html)
18:51:56	48067/48067	---M--	200	added ('OK')	image/jpeg	etag:%22bbc3-5c0251607c080%22	https://shreethemes.in/doctris/html/images/bg/bg-profile.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/bg-profile.jpg	(from https://shreethemes.in/doctris/html/patient-profile.html)
18:51:56	130701/130701	---M--	200	added ('OK')	image/jpeg	etag:%221fe8d-5c0251607d020%22	https://shreethemes.in/doctris/html/images/bg/slider01.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/slider01.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:56	113546/113546	---M--	200	added ('OK')	image/jpeg	etag:%221bb8a-5c0251607d020%22	https://shreethemes.in/doctris/html/images/bg/slider02.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/slider02.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:56	112607/112607	---M--	200	added ('OK')	image/jpeg	etag:%221b7df-5c0251607d020%22	https://shreethemes.in/doctris/html/images/bg/slider03.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/slider03.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:56	17282/17282	---M--	200	added ('OK')	image/jpeg	etag:%224382-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/skin.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/skin.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:57	12329/12329	---M--	200	added ('OK')	image/jpeg	etag:%223029-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/sexual.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/sexual.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:57	27257/27257	---M--	200	added ('OK')	image/jpeg	etag:%226a79-5c02516083d82%22	https://shreethemes.in/doctris/html/images/pharmacy/weight.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/weight.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:57	22740/22740	---M--	200	added ('OK')	image/jpeg	etag:%2258d4-5c02516081e42%22	https://shreethemes.in/doctris/html/images/pharmacy/pain.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/pain.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:57	17579/17579	---M--	200	added ('OK')	image/jpeg	etag:%2244ab-5c02516081e42%22	https://shreethemes.in/doctris/html/images/pharmacy/heart.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/heart.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:57	14088/14088	---M--	200	added ('OK')	image/jpeg	etag:%223708-5c02516081e42%22	https://shreethemes.in/doctris/html/images/pharmacy/cough.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/cough.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:58	15689/15689	---M--	200	added ('OK')	image/jpeg	etag:%223d49-5c02516081e42%22	https://shreethemes.in/doctris/html/images/pharmacy/diabetes.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/diabetes.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:58	12259/12259	---M--	200	added ('OK')	image/jpeg	etag:%222fe3-5c02516081e42%22	https://shreethemes.in/doctris/html/images/pharmacy/cancer.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/cancer.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:58	24660/24660	---M--	200	added ('OK')	image/jpeg	etag:%226054-5c02516081e42%22	https://shreethemes.in/doctris/html/images/pharmacy/doctor.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/doctor.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:58	12792/12792	---M--	200	added ('OK')	image/jpeg	etag:%2231f8-5c02516081e42%22	https://shreethemes.in/doctris/html/images/pharmacy/delivery.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/delivery.jpg	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:59	277/277	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jul%202021%2011:51:58%20GMT	https://shreethemes.in/doctris/html/doctor-with-map-one.html	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/doctor-with-map-one.html	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:51:59	351456/351456	---M--	200	added ('OK')	image/png	etag:%2255ce0-5c02516081e42%22	https://shreethemes.in/doctris/html/images/pharmacy/download.png	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/download.png	(from https://shreethemes.in/doctris/html/pharmacy.html)
18:51:59	277/277	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jul%202021%2011:51:58%20GMT	https://shreethemes.in/doctris/html/doctor-with-map-two.html	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/doctor-with-map-two.html	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:51:59	277/277	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jul%202021%2011:51:58%20GMT	https://shreethemes.in/doctris/html/pricing.html	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/pricing.html	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:00	277/277	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jul%202021%2011:51:58%20GMT	https://shreethemes.in/doctris/html/tears.html	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/tears.html	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:00	277/277	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jul%202021%2011:51:59%20GMT	https://shreethemes.in/doctris/html/comingsoon.html	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/comingsoon.html	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:00	277/277	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jul%202021%2011:51:59%20GMT	https://shreethemes.in/doctris/html/maintenance.html	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/maintenance.html	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:00	156484/156484	---M--	200	added ('OK')	image/jpeg	etag:%2226344-5c0251607c080%22	https://shreethemes.in/doctris/html/images/bg/pharm01.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/pharm01.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:00	129681/129681	---M--	200	added ('OK')	image/jpeg	etag:%221fa91-5c0251607c080%22	https://shreethemes.in/doctris/html/images/bg/pharm02.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/pharm02.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:01	65202/65202	---M--	200	added ('OK')	image/jpeg	etag:%22feb2-5c0251607d020%22	https://shreethemes.in/doctris/html/images/bg/pharm03.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/bg/pharm03.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:01	10322/10322	---M--	200	added ('OK')	image/jpeg	etag:%222852-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/thermometer.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/thermometer.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:01	12322/12322	---M--	200	added ('OK')	image/jpeg	etag:%223022-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/stethoscope.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/stethoscope.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:01	17430/17430	---M--	200	added ('OK')	image/jpeg	etag:%224416-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/pulse-oximeter.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/pulse-oximeter.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:01	27425/27425	---M--	200	added ('OK')	image/jpeg	etag:%226b21-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/medicine.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/medicine.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:02	18375/18375	---M--	200	added ('OK')	image/jpeg	etag:%2247c7-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/smoking-habit.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/smoking-habit.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:02	14742/14742	---M--	200	added ('OK')	image/jpeg	etag:%223996-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/sanitizer.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/sanitizer.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:02	20319/20319	---M--	200	added ('OK')	image/jpeg	etag:%224f5f-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/nicotex.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/nicotex.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:02	25195/25195	---M--	200	added ('OK')	image/jpeg	etag:%22626b-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/medigrip.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/medigrip.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:03	32102/32102	---M--	200	added ('OK')	image/jpeg	etag:%227d66-5c02516081e42%22	https://shreethemes.in/doctris/html/images/pharmacy/cta.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/cta.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:03	14056/14056	---M--	200	added ('OK')	image/jpeg	etag:%2236e8-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/masks.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/masks.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:03	15427/15427	---M--	200	added ('OK')	image/jpeg	etag:%223c43-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/handwash.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/handwash.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
18:52:03	15604/15604	---M--	200	added ('OK')	image/jpeg	etag:%223cf4-5c02516082de2%22	https://shreethemes.in/doctris/html/images/pharmacy/shop/herbal-care.jpg	D:/FPT%20University/Full%20stack/Front-end/HCI%20Project%20Template/shreethemes.in/doctris/html/images/pharmacy/shop/herbal-care.jpg	(from https://shreethemes.in/doctris/html/pharmacy-shop.html)
